x,y,street_count,geometry,out_degree,in_degree
-8.6005827,41.1486949,4,POINT (-8.6005827 41.1486949),3,2
-8.6155816,41.1454688,3,POINT (-8.615581600000001 41.1454688),2,2
-8.6173405,41.1449455,3,POINT (-8.617340499999999 41.1449455),2,1
-8.615299,41.1427883,3,POINT (-8.615299 41.1427883),2,1
-8.6109341,41.1451983,3,POINT (-8.6109341 41.1451983),3,3
-8.614152,41.1427381,3,POINT (-8.614152000000001 41.1427381),2,3
-8.6565083,41.1508289,4,POINT (-8.6565083 41.1508289),2,2
-8.6563693,41.1504707,3,POINT (-8.6563693 41.1504707),1,2
-8.656015,41.1504079,3,POINT (-8.656015 41.1504079),2,1
-8.6562429,41.1511699,3,POINT (-8.656242900000001 41.1511699),2,1
-8.6564339,41.1514604,3,POINT (-8.6564339 41.1514604),3,2
-8.6482639,41.1553921,3,POINT (-8.6482639 41.1553921),2,2
-8.6480622,41.1549543,3,POINT (-8.6480622 41.1549543),2,1
-8.6486768,41.1549438,3,POINT (-8.6486768 41.1549438),2,1
-8.6490088,41.1547352,3,POINT (-8.649008800000001 41.1547352),1,2
-8.6484203,41.1550159,3,POINT (-8.6484203 41.1550159),1,2
-8.6414847,41.1514765,3,POINT (-8.641484699999999 41.1514765),2,2
-8.6406315,41.1513944,4,POINT (-8.6406315 41.1513944),3,2
-8.6356995,41.151081,3,POINT (-8.635699499999999 41.151081),2,1
-8.6345618,41.1511466,3,POINT (-8.6345618 41.1511466),1,2
-8.6327321,41.1520394,3,POINT (-8.6327321 41.1520394),1,2
-8.6296436,41.1560838,3,POINT (-8.6296436 41.1560838),2,1
-8.6307303,41.1548092,3,POINT (-8.6307303 41.1548092),3,2
-8.6295076,41.1554844,3,POINT (-8.6295076 41.1554844),1,2
-8.6307169,41.1544924,3,POINT (-8.630716899999999 41.1544924),1,2
-8.6310274,41.1545682,3,POINT (-8.631027400000001 41.1545682),3,2
-8.6242502,41.1571135,3,POINT (-8.624250200000001 41.1571135),2,1
-8.6207729,41.1565309,4,POINT (-8.6207729 41.1565309),2,2
-8.6193259,41.1562894,4,POINT (-8.6193259 41.1562894),2,2
-8.5866687,41.1669663,3,POINT (-8.586668700000001 41.1669663),2,1
-8.5875657,41.1685688,4,POINT (-8.587565700000001 41.1685688),2,2
-8.5878701,41.168833,3,POINT (-8.5878701 41.168833),1,2
-8.6290019,41.1551463,3,POINT (-8.6290019 41.1551463),2,1
-8.6115907,41.1446825,3,POINT (-8.611590700000001 41.1446825),3,3
-8.6049316,41.1440318,4,POINT (-8.6049316 41.1440318),4,2
-8.6032529,41.1455122,3,POINT (-8.603252899999999 41.1455122),2,3
-8.6052499,41.1456628,3,POINT (-8.6052499 41.1456628),2,1
-8.6003685,41.1458124,3,POINT (-8.6003685 41.1458124),3,3
-8.5992012,41.1458757,4,POINT (-8.5992012 41.1458757),3,3
-8.5982378,41.1459207,4,POINT (-8.5982378 41.1459207),3,3
-8.5973603,41.145966,4,POINT (-8.5973603 41.145966),3,3
-8.6019301,41.1464229,4,POINT (-8.601930100000001 41.1464229),2,2
-8.6019425,41.1468373,3,POINT (-8.6019425 41.1468373),2,1
-8.6043415,41.1462979,3,POINT (-8.6043415 41.1462979),2,1
-8.6015512,41.1472277,3,POINT (-8.601551199999999 41.1472277),1,2
-8.6001212,41.1477073,3,POINT (-8.6001212 41.1477073),2,1
-8.5984345,41.1483437,3,POINT (-8.5984345 41.1483437),1,2
-8.6243035,41.1590335,4,POINT (-8.6243035 41.1590335),3,4
-8.6208838,41.1555625,4,POINT (-8.6208838 41.1555625),3,2
-8.6190683,41.1552341,4,POINT (-8.6190683 41.1552341),2,2
-8.6079034,41.1601137,4,POINT (-8.6079034 41.1601137),3,2
-8.6091917,41.1573388,4,POINT (-8.6091917 41.1573388),2,2
-8.6086663,41.1602408,3,POINT (-8.608666299999999 41.1602408),1,2
-8.6115801,41.1606857,3,POINT (-8.611580099999999 41.1606857),2,3
-8.6081083,41.1574762,3,POINT (-8.6081083 41.1574762),1,2
-8.6113301,41.1572106,3,POINT (-8.6113301 41.1572106),2,1
-8.6066794,41.1583675,3,POINT (-8.606679400000001 41.1583675),2,1
-8.6083976,41.1589843,3,POINT (-8.6083976 41.1589843),1,2
-8.6075204,41.1586762,3,POINT (-8.6075204 41.1586762),2,1
-8.598815,41.1580162,3,POINT (-8.598815 41.1580162),2,1
-8.5951472,41.1554484,3,POINT (-8.5951472 41.1554484),3,3
-8.5962965,41.1596389,3,POINT (-8.596296499999999 41.1596389),1,2
-8.5929468,41.1592871,4,POINT (-8.5929468 41.1592871),3,3
-8.5951923,41.1599841,3,POINT (-8.595192300000001 41.1599841),2,1
-8.6019875,41.1571641,3,POINT (-8.6019875 41.1571641),3,2
-8.6031655,41.1592624,3,POINT (-8.603165499999999 41.1592624),2,1
-8.6064353,41.1662568,3,POINT (-8.606435299999999 41.1662568),2,1
-8.6210694,41.1613323,3,POINT (-8.6210694 41.1613323),3,2
-8.6205905,41.1615483,3,POINT (-8.6205905 41.1615483),2,1
-8.6248631,41.1572519,4,POINT (-8.624863100000001 41.1572519),2,2
-8.6238899,41.1455931,3,POINT (-8.6238899 41.1455931),2,3
-8.6140966,41.1462121,3,POINT (-8.6140966 41.1462121),2,1
-8.6137484,41.1476349,3,POINT (-8.6137484 41.1476349),1,2
-8.6135865,41.1452361,3,POINT (-8.6135865 41.1452361),1,2
-8.6104165,41.1434984,3,POINT (-8.610416499999999 41.1434984),3,2
-8.6054819,41.1428869,3,POINT (-8.605481899999999 41.1428869),3,2
-8.6088096,41.1431966,3,POINT (-8.608809600000001 41.1431966),2,3
-8.608015,41.1432995,3,POINT (-8.608015 41.1432995),2,2
-8.6031021,41.1426779,3,POINT (-8.603102099999999 41.1426779),3,3
-8.6082129,41.1429961,4,POINT (-8.6082129 41.1429961),3,4
-8.6086641,41.1473966,4,POINT (-8.6086641 41.1473966),2,3
-8.5990352,41.1479445,3,POINT (-8.599035199999999 41.1479445),1,2
-8.5998359,41.1473278,5,POINT (-8.5998359 41.1473278),3,2
-8.6005322,41.146913,3,POINT (-8.6005322 41.146913),2,2
-8.6005622,41.144771,3,POINT (-8.600562200000001 41.144771),2,2
-8.5986182,41.1446592,4,POINT (-8.598618200000001 41.1446592),2,2
-8.5974536,41.1437543,3,POINT (-8.5974536 41.1437543),2,2
-8.5978882,41.1449772,4,POINT (-8.5978882 41.1449772),2,2
-8.5987301,41.1470588,4,POINT (-8.598730099999999 41.1470588),2,2
-8.5994978,41.1440088,4,POINT (-8.5994978 41.1440088),2,2
-8.5971492,41.1452903,4,POINT (-8.5971492 41.1452903),2,3
-8.597607,41.146708,4,POINT (-8.597607 41.146708),2,2
-8.5964438,41.1430052,3,POINT (-8.596443799999999 41.1430052),3,3
-8.5961604,41.1457299,3,POINT (-8.5961604 41.1457299),1,2
-8.595135,41.1460553,3,POINT (-8.595135000000001 41.1460553),2,3
-8.5941609,41.1508292,4,POINT (-8.5941609 41.1508292),3,2
-8.5936079,41.1491401,3,POINT (-8.5936079 41.1491401),1,2
-8.5956944,41.1488005,3,POINT (-8.595694399999999 41.1488005),2,2
-8.5980591,41.1482596,3,POINT (-8.5980591 41.1482596),1,2
-8.592738,41.1464832,4,POINT (-8.592738000000001 41.1464832),3,4
-8.5951723,41.1502918,3,POINT (-8.5951723 41.1502918),1,2
-8.5990585,41.1568221,4,POINT (-8.5990585 41.1568221),2,3
-8.595342,41.1581552,3,POINT (-8.595342 41.1581552),3,3
-8.5946047,41.1590864,3,POINT (-8.5946047 41.1590864),2,2
-8.6412001,41.1771318,3,POINT (-8.641200100000001 41.1771318),3,2
-8.6410779,41.1769862,3,POINT (-8.641077900000001 41.1769862),3,3
-8.6408662,41.1764784,3,POINT (-8.6408662 41.1764784),2,2
-8.6409925,41.1749747,3,POINT (-8.640992499999999 41.1749747),2,2
-8.6384923,41.1708899,3,POINT (-8.638492299999999 41.1708899),2,1
-8.6448855,41.1759031,3,POINT (-8.644885499999999 41.1759031),2,2
-8.6448407,41.1763641,3,POINT (-8.6448407 41.1763641),1,2
-8.6453996,41.1763749,3,POINT (-8.645399599999999 41.1763749),2,1
-8.6465289,41.178247,3,POINT (-8.6465289 41.178247),1,2
-8.6424816,41.1781859,3,POINT (-8.6424816 41.1781859),2,2
-8.6361029,41.1712918,3,POINT (-8.636102899999999 41.1712918),2,3
-8.6378727,41.1707033,3,POINT (-8.637872700000001 41.1707033),2,3
-8.6358377,41.1713808,3,POINT (-8.6358377 41.1713808),3,2
-8.6340762,41.1740721,1,POINT (-8.634076200000001 41.1740721),1,1
-8.6360994,41.1714526,3,POINT (-8.636099400000001 41.1714526),2,2
-8.5841551,41.1786463,3,POINT (-8.5841551 41.1786463),2,2
-8.5779239,41.1447718,3,POINT (-8.5779239 41.1447718),1,2
-8.5779526,41.1446944,3,POINT (-8.5779526 41.1446944),2,1
-8.5776128,41.1447768,3,POINT (-8.577612800000001 41.1447768),1,2
-8.5735223,41.1441388,3,POINT (-8.5735223 41.1441388),2,1
-8.5735629,41.1438965,3,POINT (-8.573562900000001 41.1438965),1,1
-8.5736887,41.1440809,3,POINT (-8.5736887 41.1440809),2,1
-8.57323,41.1441273,3,POINT (-8.573230000000001 41.1441273),1,0
-8.609259,41.1568007,3,POINT (-8.609259 41.1568007),1,2
-8.6404667,41.168008,3,POINT (-8.640466699999999 41.168008),1,2
-8.6484771,41.1482384,3,POINT (-8.648477099999999 41.1482384),3,3
-8.6183557,41.1480661,3,POINT (-8.6183557 41.1480661),2,1
-8.629007,41.1514812,4,POINT (-8.629007 41.1514812),3,3
-8.6084369,41.1477731,3,POINT (-8.608436899999999 41.1477731),2,3
-8.6112107,41.1492871,3,POINT (-8.611210700000001 41.1492871),2,1
-8.6135028,41.1456445,4,POINT (-8.613502799999999 41.1456445),2,2
-8.615307,41.1425021,3,POINT (-8.615307 41.1425021),2,1
-8.6174342,41.1409169,3,POINT (-8.6174342 41.1409169),2,3
-8.6167542,41.1416713,3,POINT (-8.616754200000001 41.1416713),2,2
-8.6163289,41.1407393,1,POINT (-8.616328899999999 41.1407393),1,1
-8.6171109,41.1412798,3,POINT (-8.6171109 41.1412798),2,2
-8.6048909,41.1842227,4,POINT (-8.604890899999999 41.1842227),2,2
-8.604803,41.1840545,3,POINT (-8.604803 41.1840545),1,2
-8.6103785,41.1727672,3,POINT (-8.610378499999999 41.1727672),2,2
-8.6084741,41.1753527,3,POINT (-8.6084741 41.1753527),3,3
-8.609144,41.1753941,4,POINT (-8.609144000000001 41.1753941),4,2
-8.6295834,41.1794092,4,POINT (-8.6295834 41.1794092),2,2
-8.5840423,41.1460739,3,POINT (-8.5840423 41.1460739),3,3
-8.5881509,41.147219,3,POINT (-8.5881509 41.147219),2,1
-8.5899006,41.1735986,3,POINT (-8.5899006 41.1735986),3,3
-8.5894918,41.1730973,3,POINT (-8.589491799999999 41.1730973),3,2
-8.5894471,41.1730415,3,POINT (-8.589447099999999 41.1730415),3,3
-8.5876613,41.1722951,4,POINT (-8.587661300000001 41.1722951),3,2
-8.5888487,41.1726865,3,POINT (-8.5888487 41.1726865),2,2
-8.5884317,41.1710963,3,POINT (-8.588431699999999 41.1710963),2,3
-8.5892614,41.1697911,5,POINT (-8.5892614 41.1697911),4,3
-8.6193913,41.1787109,3,POINT (-8.6193913 41.1787109),2,2
-8.6208222,41.180696,3,POINT (-8.620822199999999 41.180696),2,3
-8.6271703,41.1779956,3,POINT (-8.6271703 41.1779956),3,2
-8.6234473,41.1774401,3,POINT (-8.6234473 41.1774401),3,2
-8.6217287,41.1769988,3,POINT (-8.6217287 41.1769988),3,2
-8.6202392,41.1748825,3,POINT (-8.6202392 41.1748825),2,3
-8.6203577,41.1762521,4,POINT (-8.6203577 41.1762521),4,3
-8.6201011,41.1765815,3,POINT (-8.620101099999999 41.1765815),3,3
-8.6149201,41.1756029,4,POINT (-8.614920100000001 41.1756029),4,4
-8.6164799,41.1753924,4,POINT (-8.6164799 41.1753924),4,4
-8.619731,41.1749415,3,POINT (-8.619731 41.1749415),2,3
-8.5877343,41.1612277,4,POINT (-8.587734299999999 41.1612277),4,3
-8.6490342,41.1506755,3,POINT (-8.649034199999999 41.1506755),3,3
-8.6498075,41.1511582,3,POINT (-8.6498075 41.1511582),3,3
-8.6487086,41.1526308,3,POINT (-8.648708600000001 41.1526308),3,2
-8.6473533,41.1523824,4,POINT (-8.647353300000001 41.1523824),4,3
-8.6346888,41.1496681,3,POINT (-8.634688799999999 41.1496681),3,3
-8.6293113,41.1510435,3,POINT (-8.629311299999999 41.1510435),2,3
-8.6270301,41.1520358,4,POINT (-8.627030100000001 41.1520358),1,3
-8.623045,41.1558109,3,POINT (-8.623044999999999 41.1558109),1,2
-8.5864311,41.1748658,3,POINT (-8.5864311 41.1748658),2,3
-8.5856706,41.176213,3,POINT (-8.5856706 41.176213),3,3
-8.5920849,41.1680692,3,POINT (-8.5920849 41.1680692),2,3
-8.5940139,41.1670984,3,POINT (-8.5940139 41.1670984),2,3
-8.5976924,41.1660037,3,POINT (-8.5976924 41.1660037),2,2
-8.599832,41.1650761,4,POINT (-8.599831999999999 41.1650761),2,2
-8.601612,41.1637929,3,POINT (-8.601611999999999 41.1637929),1,2
-8.5860533,41.1687008,3,POINT (-8.5860533 41.1687008),1,2
-8.585357,41.1685946,3,POINT (-8.585357 41.1685946),2,1
-8.5834872,41.1740228,3,POINT (-8.5834872 41.1740228),3,2
-8.5840672,41.1698524,3,POINT (-8.5840672 41.1698524),3,2
-8.582797,41.1740005,3,POINT (-8.582796999999999 41.1740005),2,3
-8.5853773,41.1727533,3,POINT (-8.585377299999999 41.1727533),3,3
-8.5842969,41.1724402,3,POINT (-8.5842969 41.1724402),2,2
-8.582804,41.1722722,3,POINT (-8.582803999999999 41.1722722),2,2
-8.5847286,41.1684973,3,POINT (-8.5847286 41.1684973),2,3
-8.5823612,41.1713979,4,POINT (-8.582361199999999 41.1713979),3,4
-8.5818868,41.1723168,4,POINT (-8.581886799999999 41.1723168),4,3
-8.5809019,41.1742816,3,POINT (-8.580901900000001 41.1742816),3,3
-8.5806432,41.1733894,3,POINT (-8.580643200000001 41.1733894),3,3
-8.5844178,41.1722025,3,POINT (-8.584417800000001 41.1722025),2,1
-8.5837966,41.1720283,3,POINT (-8.583796599999999 41.1720283),1,2
-8.5841719,41.1726719,3,POINT (-8.584171899999999 41.1726719),1,2
-8.58481,41.1714236,3,POINT (-8.584809999999999 41.1714236),2,1
-8.5872356,41.1707648,3,POINT (-8.5872356 41.1707648),2,1
-8.5879962,41.1693025,3,POINT (-8.587996199999999 41.1693025),1,2
-8.5940003,41.1668989,3,POINT (-8.594000299999999 41.1668989),2,2
-8.5903539,41.1646867,3,POINT (-8.5903539 41.1646867),2,1
-8.5892674,41.1642581,4,POINT (-8.589267400000001 41.1642581),2,2
-8.5864495,41.172725,3,POINT (-8.586449500000001 41.172725),1,2
-8.5853157,41.1745677,3,POINT (-8.585315700000001 41.1745677),3,3
-8.5862811,41.1731802,3,POINT (-8.586281100000001 41.1731802),2,1
-8.5860395,41.1731028,3,POINT (-8.5860395 41.1731028),2,2
-8.5870365,41.1733899,3,POINT (-8.5870365 41.1733899),1,2
-8.5878764,41.1709614,4,POINT (-8.587876400000001 41.1709614),2,2
-8.5836311,41.1737583,3,POINT (-8.5836311 41.1737583),1,2
-8.5812818,41.1721381,1,POINT (-8.581281799999999 41.1721381),1,1
-8.585763,41.1746934,3,POINT (-8.585763 41.1746934),3,3
-8.5831165,41.1777449,1,POINT (-8.583116499999999 41.1777449),1,1
-8.5848303,41.1777066,3,POINT (-8.5848303 41.1777066),2,3
-8.584053,41.1777232,3,POINT (-8.584053000000001 41.1777232),3,3
-8.5895746,41.163902,4,POINT (-8.589574600000001 41.163902),2,2
-8.5918754,41.1666724,3,POINT (-8.591875399999999 41.1666724),2,2
-8.5924877,41.1659764,4,POINT (-8.5924877 41.1659764),2,3
-8.5906311,41.1672017,3,POINT (-8.5906311 41.1672017),3,3
-8.5902664,41.1662948,3,POINT (-8.590266400000001 41.1662948),1,2
-8.5906172,41.1643162,4,POINT (-8.590617200000001 41.1643162),2,2
-8.5990021,41.1654709,3,POINT (-8.5990021 41.1654709),2,1
-8.5984464,41.1657333,3,POINT (-8.5984464 41.1657333),2,3
-8.5919362,41.1646532,4,POINT (-8.591936199999999 41.1646532),2,3
-8.5927411,41.1647661,4,POINT (-8.5927411 41.1647661),2,2
-8.591095,41.1651293,4,POINT (-8.591094999999999 41.1651293),2,2
-8.591231,41.164548,3,POINT (-8.591231000000001 41.164548),2,1
-8.5898458,41.1684375,1,POINT (-8.589845800000001 41.1684375),1,1
-8.5977544,41.1636693,4,POINT (-8.597754399999999 41.1636693),3,1
-8.5974803,41.1652687,4,POINT (-8.597480300000001 41.1652687),3,2
-8.5929813,41.1624853,3,POINT (-8.5929813 41.1624853),2,1
-8.5916692,41.162942,3,POINT (-8.5916692 41.162942),2,2
-8.5919477,41.1645236,4,POINT (-8.5919477 41.1645236),3,2
-8.5941506,41.1614164,4,POINT (-8.594150600000001 41.1614164),2,2
-8.5927726,41.1618597,3,POINT (-8.5927726 41.1618597),1,2
-8.5976528,41.1642407,3,POINT (-8.597652800000001 41.1642407),1,2
-8.5969761,41.1635646,3,POINT (-8.596976099999999 41.1635646),2,1
-8.5936464,41.163723,4,POINT (-8.593646400000001 41.163723),2,2
-8.5938851,41.1626432,3,POINT (-8.5938851 41.1626432),1,2
-8.5937772,41.1631353,3,POINT (-8.5937772 41.1631353),1,2
-8.5939183,41.1624795,3,POINT (-8.5939183 41.1624795),2,1
-8.5925472,41.162923,3,POINT (-8.5925472 41.162923),2,1
-8.5982633,41.163758,4,POINT (-8.598263299999999 41.163758),2,3
-8.6040909,41.1618377,3,POINT (-8.604090899999999 41.1618377),2,1
-8.5995483,41.1632619,3,POINT (-8.5995483 41.1632619),2,3
-8.6009255,41.1643229,3,POINT (-8.600925500000001 41.1643229),2,1
-8.598099,41.161912,3,POINT (-8.598098999999999 41.161912),2,1
-8.5940372,41.1619421,3,POINT (-8.594037200000001 41.1619421),2,1
-8.5964588,41.1622187,4,POINT (-8.596458800000001 41.1622187),2,3
-8.5980107,41.1624585,3,POINT (-8.5980107 41.1624585),1,2
-8.5967326,41.1609094,3,POINT (-8.596732599999999 41.1609094),2,1
-8.5918796,41.1608324,1,POINT (-8.5918796 41.1608324),1,1
-8.5915076,41.1615956,4,POINT (-8.5915076 41.1615956),2,2
-8.5891026,41.1601792,3,POINT (-8.5891026 41.1601792),3,2
-8.5922623,41.1604501,3,POINT (-8.5922623 41.1604501),3,2
-8.5899208,41.159731,3,POINT (-8.5899208 41.159731),2,2
-8.5902774,41.1598424,3,POINT (-8.5902774 41.1598424),1,2
-8.5905659,41.1599305,3,POINT (-8.5905659 41.1599305),2,1
-8.5907318,41.1592782,3,POINT (-8.5907318 41.1592782),1,2
-8.590238,41.1612208,3,POINT (-8.590237999999999 41.1612208),2,1
-8.5926032,41.1598657,3,POINT (-8.592603199999999 41.1598657),3,2
-8.5899597,41.1611307,3,POINT (-8.5899597 41.1611307),1,2
-8.5935755,41.157713,3,POINT (-8.5935755 41.157713),3,2
-8.5911835,41.1570697,3,POINT (-8.5911835 41.1570697),2,2
-8.5938218,41.1577934,3,POINT (-8.593821800000001 41.1577934),3,3
-8.5977157,41.1592077,3,POINT (-8.5977157 41.1592077),2,1
-8.5977909,41.1588814,3,POINT (-8.5977909 41.1588814),1,2
-8.5964612,41.1579977,3,POINT (-8.5964612 41.1579977),2,2
-8.5955894,41.1579315,1,POINT (-8.5955894 41.1579315),1,1
-8.5956787,41.157463,3,POINT (-8.595678700000001 41.157463),2,2
-8.5989783,41.1536555,1,POINT (-8.598978300000001 41.1536555),1,1
-8.5971142,41.1570662,3,POINT (-8.5971142 41.1570662),3,2
-8.6651286,41.156067,3,POINT (-8.665128599999999 41.156067),2,3
-8.6654291,41.1558764,3,POINT (-8.665429100000001 41.1558764),2,1
-8.6851627,41.1662253,3,POINT (-8.685162699999999 41.1662253),2,2
-8.6866425,41.1644728,3,POINT (-8.6866425 41.1644728),3,3
-8.6846302,41.1651386,4,POINT (-8.684630200000001 41.1651386),3,4
-8.6790833,41.1552325,3,POINT (-8.6790833 41.1552325),1,2
-8.6853666,41.1648949,3,POINT (-8.6853666 41.1648949),3,2
-8.6857432,41.1628907,3,POINT (-8.685743199999999 41.1628907),2,3
-8.6837475,41.1634715,3,POINT (-8.683747500000001 41.1634715),2,1
-8.6754926,41.1568045,3,POINT (-8.6754926 41.1568045),2,2
-8.6734964,41.154685,3,POINT (-8.673496399999999 41.154685),3,2
-8.6762874,41.1564501,4,POINT (-8.6762874 41.1564501),2,2
-8.6757384,41.1557574,4,POINT (-8.6757384 41.1557574),2,2
-8.6744482,41.1541382,4,POINT (-8.6744482 41.1541382),3,3
-8.6710565,41.1616063,3,POINT (-8.671056500000001 41.1616063),3,3
-8.6713619,41.1617855,3,POINT (-8.671361900000001 41.1617855),3,3
-8.6760337,41.162938,3,POINT (-8.6760337 41.162938),3,3
-8.6790969,41.1612497,3,POINT (-8.679096899999999 41.1612497),3,2
-8.6818565,41.1600632,4,POINT (-8.6818565 41.1600632),2,2
-8.6837305,41.1593345,3,POINT (-8.683730499999999 41.1593345),3,2
-8.6808775,41.1559268,3,POINT (-8.680877499999999 41.1559268),3,2
-8.6791299,41.1582876,3,POINT (-8.6791299 41.1582876),3,3
-8.6778668,41.1577113,4,POINT (-8.6778668 41.1577113),2,3
-8.6766281,41.1553319,4,POINT (-8.6766281 41.1553319),2,3
-8.6771031,41.1526019,4,POINT (-8.6771031 41.1526019),3,3
-8.6745014,41.1495708,3,POINT (-8.6745014 41.1495708),2,1
-8.673577,41.149592,3,POINT (-8.673577 41.149592),1,2
-8.6731202,41.1491587,4,POINT (-8.6731202 41.1491587),3,3
-8.672228,41.1549202,3,POINT (-8.672228 41.1549202),1,2
-8.6709945,41.1544027,3,POINT (-8.670994500000001 41.1544027),2,1
-8.668079,41.1532351,3,POINT (-8.668079000000001 41.1532351),2,2
-8.664668,41.1527945,3,POINT (-8.664668000000001 41.1527945),2,1
-8.6613144,41.1528777,3,POINT (-8.6613144 41.1528777),3,2
-8.6576429,41.1540856,3,POINT (-8.657642900000001 41.1540856),3,3
-8.6591644,41.1559447,3,POINT (-8.6591644 41.1559447),3,3
-8.6665838,41.1529877,3,POINT (-8.6665838 41.1529877),2,1
-8.6648302,41.153781,1,POINT (-8.664830200000001 41.153781),1,1
-8.667312,41.1530739,3,POINT (-8.667312000000001 41.1530739),1,2
-8.6656348,41.1559696,3,POINT (-8.665634799999999 41.1559696),1,2
-8.6655908,41.1562193,3,POINT (-8.6655908 41.1562193),3,2
-8.6667985,41.1573843,4,POINT (-8.666798500000001 41.1573843),3,3
-8.6648558,41.1570749,3,POINT (-8.6648558 41.1570749),3,3
-8.6644365,41.157131,5,POINT (-8.664436500000001 41.157131),3,4
-8.661785,41.1530975,3,POINT (-8.661785 41.1530975),2,1
-8.661801,41.1528233,3,POINT (-8.661801000000001 41.1528233),2,3
-8.6751274,41.1549748,3,POINT (-8.675127399999999 41.1549748),1,2
-8.6770722,41.1517579,3,POINT (-8.6770722 41.1517579),2,1
-8.6755393,41.1522237,3,POINT (-8.675539300000001 41.1522237),2,1
-8.6741661,41.1530345,3,POINT (-8.674166100000001 41.1530345),2,3
-8.6738978,41.1544446,3,POINT (-8.673897800000001 41.1544446),2,3
-8.6597762,41.1566764,3,POINT (-8.6597762 41.1566764),3,2
-8.6411909,41.1579384,3,POINT (-8.6411909 41.1579384),1,2
-8.6369246,41.156824,3,POINT (-8.6369246 41.156824),2,1
-8.6387697,41.153116,3,POINT (-8.638769699999999 41.153116),3,2
-8.6402681,41.1534715,3,POINT (-8.6402681 41.1534715),2,3
-8.637468,41.1557405,3,POINT (-8.637468 41.1557405),2,2
-8.6416044,41.1565961,3,POINT (-8.6416044 41.1565961),2,2
-8.6424267,41.154071,3,POINT (-8.6424267 41.154071),2,3
-8.6413903,41.1572905,3,POINT (-8.641390299999999 41.1572905),2,1
-8.6415279,41.1568565,3,POINT (-8.6415279 41.1568565),1,2
-8.6720922,41.1633477,3,POINT (-8.6720922 41.1633477),3,3
-8.672235,41.1621876,3,POINT (-8.672235000000001 41.1621876),3,3
-8.6735257,41.1605653,3,POINT (-8.673525700000001 41.1605653),3,3
-8.6739005,41.1582821,1,POINT (-8.6739005 41.1582821),1,1
-8.6759933,41.1606325,3,POINT (-8.6759933 41.1606325),3,3
-8.6762395,41.1635469,3,POINT (-8.676239499999999 41.1635469),3,3
-8.683213,41.1603718,3,POINT (-8.683213 41.1603718),1,2
-8.6822286,41.1607393,4,POINT (-8.6822286 41.1607393),2,2
-8.6804782,41.1614439,3,POINT (-8.6804782 41.1614439),2,2
-8.6817975,41.162002,1,POINT (-8.6817975 41.162002),1,1
-8.664413,41.1602218,4,POINT (-8.664413 41.1602218),2,2
-8.6634637,41.1588935,4,POINT (-8.663463699999999 41.1588935),2,2
-8.6624353,41.1590971,4,POINT (-8.6624353 41.1590971),3,3
-8.6605392,41.1563902,4,POINT (-8.660539200000001 41.1563902),3,3
-8.6600005,41.1556013,3,POINT (-8.660000500000001 41.1556013),3,3
-8.6637365,41.1585868,4,POINT (-8.663736500000001 41.1585868),3,3
-8.6613201,41.1550836,4,POINT (-8.661320099999999 41.1550836),4,4
-8.6615375,41.1529646,3,POINT (-8.6615375 41.1529646),1,2
-8.6682528,41.1610264,3,POINT (-8.668252799999999 41.1610264),3,3
-8.6670557,41.1592641,1,POINT (-8.667055700000001 41.1592641),1,1
-8.6661923,41.1615286,3,POINT (-8.666192300000001 41.1615286),3,3
-8.6722483,41.1554473,3,POINT (-8.6722483 41.1554473),1,2
-8.6602705,41.1573967,3,POINT (-8.660270499999999 41.1573967),2,2
